Gene Name,Index
Gpx3,11464
Gpx4,11465
Gpx6,11466
Gpx7,11467
Gpx8,11468
Gramd1a,11469
Gramd1b,11470
Gramd1c,11471
Gramd2,11472
Gramd3,11473
Gramd4,11474
Grap,11475
Grap2,11476
Grasp,11477
Grb10,11478
Grb14,11479
Grb2,11480
Grb7,11481
Grcc10,11482
Greb1,11483
Greb1l,11484
Grem1,11485
Grem2,11486
Grhl1,11487
Grhl2,11488
Grhl3,11489
Grhpr,11490
Gria1,11491
Gria2,11492
Gria3,11493
Gria4,11494
Grid1,11495
Grid2,11496
Grid2ip,11497
Grifin,11498
Grik1,11499
Grik2,11500
Grik3,11501
Grik4,11502
Grik5,11503
Grin1,11504
Grin2a,11505
Grin2b,11506
Grin2c,11507
Grin2d,11508
Grin3a,11509
Grin3b,11510
Grina,11511
Grip1,11512
Grip1os1,11513
Grip1os2,11514
Grip1os3,11515
Grip2,11516
Gripap1,11517
Grk1,11518
Grk2,11519
Grk3,11520
Grk4,11521
Grk5,11522
Grk6,11523
Grm1,11524
Grm2,11525
Grm3,11526
Grm4,11527
Grm5,11528
Grm6,11529
Grm7,11530
Grm8,11531
Grn,11532
Grp,11533
Grpel1,11534
Grpel2,11535
Grpr,11536
Grrp1,11537
Grsf1,11538
Grtp1,11539
Grwd1,11540
Grxcr2,11541
Gsap,11542
Gsc,11543
Gsc2,11544
Gsdma,11545
Gsdma2,11546
Gsdmc4,11547
Gsdmd,11548
Gsdme,11549
Gse1,11550
Gsg1,11551
Gsg1l,11552
Gsg1l2,11553
Gsk3a,11554
Gsk3b,11555
Gskip,11556
Gsn,11557
Gspt1,11558
Gspt2,11559
Gsr,11560
Gss,11561
Gssos1,11562
Gssos2,11563
Gsta1,11564
Gsta2,11565
Gsta3,11566
Gsta4,11567
Gstcd,11568
Gstk1,11569
Gstm1,11570
Gstm2,11571
Gstm3,11572
Gstm4,11573
Gstm5,11574
Gstm6,11575
Gstm7,11576
Gsto1,11577
Gsto2,11578
Gstp1,11579
Gstp2,11580
Gstp3,11581
Gstt1,11582
Gstt2,11583
Gstt3,11584
Gstt4,11585
Gstz1,11586
Gsx1,11587
Gsx2,11588
Gt(ROSA)26Sor,11589
Gtdc1,11590
Gtf2a1,11591
Gtf2a1l,11592
Gtf2a2,11593
Gtf2b,11594
Gtf2e1,11595
Gtf2e2,11596
Gtf2f1,11597
Gtf2f2,11598
Gtf2h1,11599
Gtf2h2,11600
Gtf2h3,11601
Gtf2h4,11602
Gtf2h5,11603
Gtf2i,11604
Gtf2ird1,11605
Gtf2ird2,11606
Gtf3a,11607
Gtf3c1,11608
Gtf3c2,11609
Gtf3c3,11610
Gtf3c4,11611
Gtf3c5,11612
Gtf3c6,11613
Gtpbp1,11614
Gtpbp10,11615
Gtpbp2,11616
Gtpbp3,11617
Gtpbp4,11618
Gtpbp6,11619
Gtpbp8,11620
Gtse1,11621
Gtsf1,11622
Gtsf1l,11623
Guca1a,11624
Guca1b,11625
Guca2a,11626
Guca2b,11627
Gucd1,11628
Gucy1a1,11629
Gucy1a2,11630
Gucy1b1,11631
Gucy1b2,11632
Gucy2c,11633
Gucy2d,11634
Gucy2e,11635
Gucy2f,11636
Gucy2g,11637
Guf1,11638
Guk1,11639
Gulo,11640
Gulp1,11641
Gusb,11642
Gxylt1,11643
Gxylt2,11644
Gyg,11645
Gypa,11646
Gypc,11647
Gys1,11648
Gys2,11649
Gzf1,11650
Gzma,11651
Gzmb,11652
Gzmc,11653
Gzmk,11654
Gzmm,11655
H13,11656
H19,11657
H1f0,11658
H1foo,11659
H1fx,11660
H2-Aa,11661
H2-Ab1,11662
H2-D1,11663
H2-DMa,11664
H2-DMb1,11665
H2-DMb2,11666
H2-Eb1,11667
H2-Eb2,11668
H2-K1,11669
H2-Ke6,11670
H2-M10.4,11671
H2-M10.5,11672
H2-M3,11673
H2-M5,11674
H2-M9,11675
H2-Oa,11676
H2-Ob,11677
H2-Q1,11678
H2-Q10,11679
H2-Q2,11680
H2-Q4,11681
H2-Q6,11682
H2-Q7,11683
H2-T22,11684
H2-T23,11685
H2-T24,11686
H2-T3,11687
H2afj,11688
H2afv,11689
H2afx,11690
H2afy,11691
H2afy2,11692
H2afz,11693
H2al1a,11694
H2al1k,11695
H2al1m,11696
H2al1o,11697
H2al2a,11698
H3f3a,11699
H3f3aos,11700
H3f3b,11701
H60b,11702
H60c,11703
H6pd,11704
Haao,11705
Habp4,11706
Hacd1,11707
Hacd2,11708
Hacd3,11709
Hacd4,11710
Hace1,11711
Hacl1,11712
Hadh,11713
Hadha,11714
Hadhb,11715
Hagh,11716
Haghl,11717
Haglr,11718
Hal,11719
Halr1,11720
Hamp,11721
Hamp2,11722
Hand2os1,11723
Hao1,11724
Hao2,11725
Hap1,11726
Hapln1,11727
Hapln2,11728
Hapln3,11729
Hapln4,11730
Harbi1,11731
Hars,11732
Hars2,11733
Has1,11734
Has2,11735
Has2os,11736
Has3,11737
Haspin,11738
Hat1,11739
Haus1,11740
Haus2,11741
Haus3,11742
Haus4,11743
Haus5,11744
Haus6,11745
Haus7,11746
Haus8,11747
Havcr1,11748
Havcr2,11749
Hax1,11750
Hba-a1,11751
Hba-a2,11752
Hbb-bs,11753
Hbb-bt,11754
Hbb-y,11755
Hbegf,11756
Hbp1,11757
Hbq1a,11758
Hbq1b,11759
Hbs1l,11760
Hc,11761
Hcar1,11762
Hcar2,11763
Hccs,11764
Hcfc1,11765
Hcfc1r1,11766
Hcfc2,11767
Hck,11768
Hcls1,11769
Hcn1,11770
Hcn2,11771
Hcn3,11772
Hcn4,11773
Hcrt,11774
Hcrtr1,11775
Hcrtr2,11776
Hcst,11777
Hdac1,11778
Hdac10,11779
Hdac11,11780
Hdac2,11781
Hdac3,11782
Hdac4,11783
Hdac5,11784
Hdac6,11785
Hdac7,11786
Hdac8,11787
Hdac9,11788
Hdc,11789
Hddc2,11790
Hddc3,11791
Hdgf,11792
Hdgfl2,11793
Hdgfl3,11794
Hdhd2,11795
Hdhd3,11796
Hdhd5,11797
Hdlbp,11798
Hdx,11799
Heatr1,11800
Heatr3,11801
Heatr5a,11802
Heatr5b,11803
Heatr6,11804
Hebp1,11805
Hebp2,11806
Heca,11807
Hectd1,11808
Hectd2,11809
Hectd2os,11810
Hectd3,11811
Hectd4,11812
Hecw1,11813
Hecw2,11814
Heg1,11815
Helb,11816
Hells,11817
Helq,11818
Helt,11819
Helz,11820
Helz2,11821
Hemgn,11822
Hemk1,11823
Henmt1,11824
Hepacam,11825
Hepacam2,11826
Heph,11827
Hephl1,11828
Herc1,11829
Herc2,11830
Herc3,11831
Herc4,11832
Herc6,11833
Herpud1,11834
Herpud2,11835
Hes1,11836
Hes3,11837
Hes5,11838
Hes6,11839
Hes7,11840
Hesx1,11841
Hexa,11842
Hexb,11843
Hexdc,11844
Hexim1,11845
Hexim2,11846
Hey1,11847
Hey2,11848
Heyl,11849
Hfe,11850
Hfm1,11851
Hgd,11852
Hgf,11853
Hgfac,11854
Hgh1,11855
Hgs,11856
Hgsnat,11857
Hhat,11858
Hhatl,11859
Hhex,11860
Hhip,11861
Hhipl1,11862
Hhipl2,11863
Hibadh,11864
Hibch,11865
Hic1,11866
Hic2,11867
Hid1,11868
Hif1a,11869
Hif1an,11870
Hif3a,11871
Higd1a,11872
Higd1b,11873
Higd1c,11874
Higd2a,11875
Hikeshi,11876
Hilpda,11877
Hils1,11878
Hinfp,11879
Hint1,11880
Hint2,11881
Hint3,11882
Hip1,11883
Hip1r,11884
Hipk1,11885
Hipk2,11886
Hipk3,11887
Hipk4,11888
Hira,11889
Hirip3,11890
Hist1h1a,11891
Hist1h1b,11892
Hist1h1c,11893
Hist1h1d,11894
Hist1h1e,11895
Hist1h1t,11896
Hist1h2ab,11897
Hist1h2ac,11898
Hist1h2ad,11899
Hist1h2ae,11900
Hist1h2ag,11901
Hist1h2ai,11902
Hist1h2ak,11903
Hist1h2an,11904
Hist1h2ao,11905
Hist1h2ap,11906
Hist1h2bb,11907
Hist1h2bc,11908
Hist1h2be,11909
Hist1h2bf,11910
Hist1h2bg,11911
Hist1h2bh,11912
Hist1h2bj,11913
Hist1h2bk,11914
Hist1h2bl,11915
Hist1h2bm,11916
Hist1h2bn,11917
Hist1h2bp,11918
Hist1h2br,11919
Hist1h3a,11920
Hist1h3b,11921
Hist1h3d,11922
Hist1h3e,11923
Hist1h3f,11924
Hist1h3g,11925
Hist1h3i,11926
Hist1h4a,11927
Hist1h4b,11928
Hist1h4c,11929
Hist1h4d,11930
Hist1h4f,11931
Hist1h4h,11932
Hist1h4i,11933
Hist1h4j,11934
Hist1h4k,11935
Hist1h4n,11936
Hist2h2aa1,11937
Hist2h2aa2,11938
Hist2h2ab,11939
Hist2h2ac,11940
Hist2h2bb,11941
Hist2h2be,11942
Hist2h3b,11943
Hist2h3c1,11944
Hist2h3c2,11945
Hist2h4,11946
Hist3h2a,11947
Hist3h2ba,11948
Hist4h4,11949
Hivep1,11950
Hivep2,11951
Hivep3,11952
Hjurp,11953
Hjv,11954
Hk1,11955
Hk1os,11956
Hk2,11957
Hk3,11958
Hkdc1,11959
Hlcs,11960
Hlf,11961
Hltf,11962
Hlx,11963
Hmbox1,11964
Hmbs,11965
Hmces,11966
Hmcn1,11967
Hmcn2,11968
Hmg20a,11969
Hmg20b,11970
Hmga1,11971
Hmga1b,11972
Hmga2,11973
Hmgb1,11974
Hmgb2,11975
Hmgb3,11976
Hmgb4,11977
Hmgcl,11978
Hmgcll1,11979
Hmgcr,11980
Hmgcs1,11981
Hmgcs2,11982
Hmgn1,11983
Hmgn2,11984
Hmgn3,11985
Hmgn5,11986
Hmgxb3,11987
Hmgxb4,11988
Hmmr,11989
Hmox1,11990
Hmox2,11991
Hmx1,11992
Hmx2,11993
Hmx3,11994
Hnf1a,11995
Hnf1aos1,11996
Hnf1b,11997
Hnf4a,11998
Hnmt,11999
Hnrnpa0,12000
Hnrnpa1,12001
Hnrnpa2b1,12002
Hnrnpa3,12003
Hnrnpab,12004
Hnrnpc,12005
Hnrnpd,12006
Hnrnpdl,12007
Hnrnpf,12008
Hnrnph1,12009
Hnrnph2,12010
Hnrnph3,12011
Hnrnpk,12012
Hnrnpl,12013
Hnrnpll,12014
Hnrnpm,12015
Hnrnpr,12016
Hnrnpu,12017
Hnrnpul1,12018
Hnrnpul2,12019
Hoga1,12020
Homer1,12021
Homer2,12022
Homer3,12023
Homez,12024
Hook1,12025
Hook2,12026
Hook3,12027
Hopx,12028
Hopxos,12029
Hormad2,12030
Hotairm1,12031
Hoxa1,12032
Hoxa3,12033
Hoxa4,12034
Hoxa5,12035
Hoxa7,12036
Hoxaas2,12037
Hoxaas3,12038
Hoxb1,12039
Hoxb13,12040
Hoxb2,12041
Hoxb3os,12042
Hoxb4,12043
Hoxb6,12044
Hoxb7,12045
Hoxc13,12046
Hoxc4,12047
Hoxc6,12048
Hoxc8,12049
Hoxd1,12050
Hoxd8,12051
Hp,12052
Hp1bp3,12053
Hpca,12054
Hpcal1,12055
Hpcal4,12056
Hpd,12057
Hpdl,12058
Hpf1,12059
Hpgd,12060
Hpgds,12061
Hpn,12062
Hprt,12063
Hps1,12064
Hps3,12065
Hps4,12066
Hps5,12067
Hps6,12068
Hpse,12069
Hpse2,12070
Hpx,12071
Hr,12072
Hras,12073
Hrc,12074
Hrct1,12075
Hrg,12076
Hrh1,12077
Hrh2,12078
Hrh3,12079
Hrk,12080
Hrnr,12081
Hs1bp3,12082
Hs2st1,12083
Hs3st1,12084
Hs3st2,12085
Hs3st3a1,12086
Hs3st3b1,12087
Hs3st4,12088
Hs3st5,12089
Hs3st6,12090
Hs6st1,12091
Hs6st2,12092
Hs6st3,12093
Hsbp1,12094
Hsbp1l1,12095
Hscb,12096
Hsd11b1,12097
Hsd11b2,12098
Hsd17b1,12099
Hsd17b10,12100
Hsd17b11,12101
Hsd17b12,12102
Hsd17b13,12103
Hsd17b14,12104
Hsd17b2,12105
Hsd17b4,12106
Hsd17b6,12107
Hsd17b7,12108
Hsd3b1,12109
Hsd3b2,12110
Hsd3b7,12111
Hsdl1,12112
Hsdl2,12113
Hsf1,12114
Hsf2,12115
Hsf2bp,12116
Hsf3,12117
Hsf4,12118
Hsf5,12119
Hsh2d,12120
Hsp90aa1,12121
Hsp90ab1,12122
Hsp90b1,12123
Hspa12a,12124
Hspa12b,12125
Hspa13,12126
Hspa14,12127
Hspa1a,12128
Hspa1b,12129
Hspa1l,12130
Hspa2,12131
Hspa4,12132
Hspa4l,12133
Hspa5,12134
Hspa8,12135
Hspa9,12136
Hspb1,12137
Hspb11,12138
Hspb2,12139
Hspb3,12140
Hspb6,12141
Hspb7,12142
Hspb8,12143
Hspb9,12144
Hspbap1,12145
Hspbp1,12146
Hspd1,12147
Hspe1,12148
Hspe1-rs1,12149
Hspg2,12150
Hsph1,12151
Htatip2,12152
Htatsf1,12153
Htr1a,12154
Htr1b,12155
Htr1d,12156
Htr1f,12157
Htr2a,12158
Htr2b,12159
Htr2c,12160
Htr3a,12161
Htr3b,12162
Htr4,12163
Htr5a,12164
Htr5b,12165
Htr6,12166
Htr7,12167
Htra1,12168
Htra2,12169
Htra3,12170
Htra4,12171
Htt,12172
Hunk,12173
Hus1,12174
Hus1b,12175
Huwe1,12176
Hvcn1,12177
Hyal1,12178
Hyal2,12179
Hyal3,12180
Hyal6,12181
Hydin,12182
Hykk,12183
Hyls1,12184
Hyou1,12185
Hypk,12186
I730028E13Rik,12187
I730030J21Rik,12188
I830077J02Rik,12189
I830134H01Rik,12190
Iah1,12191
Iapp,12192
Iars,12193
Iars2,12194
Iba57,12195
Ibsp,12196
Ibtk,12197
Ica1,12198
Ica1l,12199
Icam1,12200
Icam2,12201
Icam4,12202
Icam5,12203
Ice1,12204
Ice2,12205
Ick,12206
Icmt,12207
Icos,12208
Icosl,12209
Ict1os,12210
Id1,12211
Id2,12212
Id3,12213
Id4,12214
Ide,12215
Idh1,12216
Idh2,12217
Idh3a,12218
Idh3b,12219
Idh3g,12220
Idi1,12221
Idi2,12222
Idnk,12223
Ido1,12224
Ido2,12225
Ids,12226
Idua,12227
Ier2,12228
Ier3,12229
Ier3ip1,12230
Ier5,12231
Ier5l,12232
Iffo1,12233
Iffo2,12234
Ifi203,12235
Ifi204,12236
Ifi205,12237
Ifi206,12238
Ifi207,12239
Ifi208,12240
Ifi209,12241
Ifi211,12242
Ifi213,12243
Ifi214,12244
Ifi27,12245
Ifi27l2a,12246
Ifi27l2b,12247
Ifi30,12248
Ifi35,12249
Ifi44,12250
Ifi44l,12251
Ifi47,12252
Ifih1,12253
Ifit1,12254
Ifit1bl1,12255
Ifit1bl2,12256
Ifit2,12257
Ifit3,12258
Ifit3b,12259
Ifitm1,12260
Ifitm10,12261
Ifitm2,12262
Ifitm3,12263
Ifitm5,12264
Ifitm6,12265
Ifitm7,12266
Ifna2,12267
Ifnar1,12268
Ifnar2,12269
Ifnb1,12270
Ifng,12271
Ifngas1,12272
Ifngr1,12273
Ifngr2,12274
Ifnk,12275
Ifnlr1,12276
Ifrd1,12277
Ifrd2,12278
Ift122,12279
Ift140,12280
Ift172,12281
Ift20,12282
Ift22,12283
Ift27,12284
Ift43,12285
Ift46,12286
Ift52,12287
Ift57,12288
Ift74,12289
Ift80,12290
Ift81,12291
Ift88,12292
Igbp1,12293
Igbp1b,12294
Igdcc3,12295
Igdcc4,12296
Igf1,12297
Igf1os,12298
Igf1r,12299
Igf2,12300
Igf2bp1,12301
Igf2bp2,12302
Igf2bp3,12303
Igf2os,12304
Igf2r,12305
Igfals,12306
Igfbp1,12307
Igfbp2,12308
Igfbp3,12309
Igfbp4,12310
Igfbp5,12311
Igfbp6,12312
Igfbp7,12313
Igfbpl1,12314
Igflr1,12315
Igfn1,12316
Igha,12317
Ighd,12318
Ighg2b,12319
Ighg2c,12320
Ighg3,12321
Ighm,12322
Ighmbp2,12323
Igip,12324
Igkc,12325
Igkv3-2,12326
Igkv3-3,12327
Igkv8-19,12328
Iglc2,12329
Iglc3,12330
Igll1,12331
Iglon5,12332
Igsf1,12333
Igsf10,12334
Igsf11,12335
Igsf21,12336
Igsf23,12337
Igsf3,12338
Igsf5,12339
Igsf6,12340
Igsf8,12341
Igsf9,12342
Igsf9b,12343
Igtp,12344
Ihh,12345
Iigp1,12346
Ik,12347
Ikbip,12348
Ikbkb,12349
Ikbke,12350
Ikbkg,12351
Ikzf1,12352
Ikzf2,12353
Ikzf3,12354
Ikzf4,12355
Ikzf5,12356
Il10,12357
Il10ra,12358
Il10rb,12359
Il11,12360
Il11ra1,12361
Il12a,12362
Il12rb1,12363
Il12rb2,12364
Il13,12365
Il13ra1,12366
Il13ra2,12367
Il15,12368
Il15ra,12369
Il16,12370
Il17b,12371
Il17d,12372
Il17f,12373
Il17ra,12374
Il17rb,12375
Il17rc,12376
Il17rd,12377
Il17re,12378
Il18,12379
Il18bp,12380
Il18r1,12381
Il18rap,12382
Il19,12383
Il1a,12384
Il1b,12385
Il1bos,12386
Il1f5,12387
Il1f9,12388
Il1r1,12389
Il1r2,12390
Il1rap,12391
Il1rapl1,12392
Il1rapl2,12393
Il1rl1,12394
Il1rl2,12395
Il1rn,12396
Il2,12397
Il20ra,12398
Il20rb,12399
Il21,12400
Il21r,12401
Il22,12402
Il23a,12403
Il23r,12404
Il24,12405
Il25,12406
Il27,12407
Il27ra,12408
Il2ra,12409
Il2rb,12410
Il2rg,12411
Il31,12412
Il31ra,12413
Il33,12414
Il34,12415
Il3ra,12416
Il4,12417
Il4i1,12418
Il4ra,12419
Il5,12420
Il5ra,12421
Il6,12422
Il6ra,12423
Il6st,12424
Il7,12425
Il7r,12426
Ildr1,12427
Ildr2,12428
Ilf2,12429
Ilf3,12430
Ilk,12431
Ilkap,12432
Ilrun,12433
Iltifb,12434
Ilvbl,12435
Immp1l,12436
Immp2l,12437
Immt,12438
Imp3,12439
Imp4,12440
Impa1,12441
Impa2,12442
Impact,12443
Impad1,12444
Impdh1,12445
Impdh2,12446
Impg1,12447
Impg2,12448
Ina,12449
Inafm1,12450
Inafm2,12451
Inava,12452
Inca1,12453
Incenp,12454
Inf2,12455
Ing1,12456
Ing2,12457
Ing3,12458
Ing4,12459
Ing5,12460
Inha,12461
Inhba,12462
Inhbb,12463
Inhbc,12464
Inhbe,12465
Inip,12466
Inka1,12467
Inka2,12468
Inmt,12469
Ino80,12470
Ino80b,12471
Ino80c,12472
Ino80d,12473
Ino80dos,12474
Ino80e,12475
Inpp1,12476
Inpp4a,12477
Inpp4b,12478
Inpp5a,12479
Inpp5b,12480
Inpp5d,12481
Inpp5e,12482
Inpp5f,12483
Inpp5j,12484
Inpp5k,12485
Inppl1,12486
Ins2,12487
Insc,12488
Insig1,12489
Insig2,12490
Insl5,12491
Insl6,12492
Insm1,12493
Insm2,12494
Insr,12495
Insrr,12496
Insyn1,12497
Insyn2a,12498
Insyn2b,12499
Ints1,12500
Ints10,12501
Ints11,12502
Ints12,12503
Ints13,12504
Ints14,12505
Ints2,12506
Ints3,12507
Ints4,12508
Ints5,12509
Ints6,12510
Ints6l,12511
Ints7,12512
Ints8,12513
Ints9,12514
Intu,12515
Invs,12516
Ip6k1,12517
Ip6k2,12518
Ip6k3,12519
Ipcef1,12520
Ipmk,12521
Ipo11,12522
Ipo13,12523
Ipo4,12524
Ipo5,12525
Ipo7,12526
Ipo8,12527
Ipo9,12528
Ipp,12529
Ippk,12530
Iqank1,12531
Iqca,12532
Iqcb1,12533
Iqcc,12534
Iqcd,12535
Iqce,12536
Iqcf1,12537
Iqcf3,12538
Iqcf4,12539
Iqcf5,12540
Iqcg,12541
Iqch,12542
Iqck,12543
Iqcm,12544
Iqcn,12545
Iqgap1,12546
Iqgap2,12547
Iqgap3,12548
Iqsec1,12549
Iqsec2,12550
Iqsec3,12551
Iqub,12552
Irak1,12553
Irak1bp1,12554
Irak2,12555
Irak3,12556
Irak4,12557
Ireb2,12558
Irf1,12559
Irf2,12560
Irf2bp1,12561
Irf2bp2,12562
Irf2bpl,12563
Irf3,12564
Irf4,12565
Irf5,12566
Irf6,12567
Irf7,12568
Irf8,12569
Irf9,12570
Irgc1,12571
Irgm1,12572
Irgm2,12573
Irgq,12574
Irs1,12575
Irs2,12576
Irs3,12577
Irs4,12578
Irx1,12579
Irx2,12580
Irx3,12581
Irx3os,12582
Irx4,12583
Irx5,12584
Irx6,12585
Isca1,12586
Isca2,12587
Iscu,12588
Isg15,12589
Isg20,12590
Isg20l2,12591
Isl1,12592
Isl2,12593
Islr,12594
Islr2,12595
Ism1,12596
Ism2,12597
Isoc1,12598
Isoc2a,12599
Isoc2b,12600
Ist1,12601
Isy1,12602
Isyna1,12603
Itch,12604
Itfg1,12605
Itfg2,12606
Itga1,12607
Itga10,12608
Itga11,12609
Itga2,12610
Itga2b,12611
Itga3,12612
Itga4,12613
Itga5,12614
Itga6,12615
Itga7,12616
Itga8,12617
Itga9,12618
Itgad,12619
Itgae,12620
Itgal,12621
Itgam,12622
Itgav,12623
Itgax,12624
Itgb1,12625
Itgb1bp1,12626
Itgb1bp2,12627
Itgb2,12628
Itgb2l,12629
Itgb3,12630
Itgb3bp,12631
Itgb4,12632
Itgb5,12633
Itgb6,12634
Itgb7,12635
Itgb8,12636
Itgbl1,12637
Itih2,12638
Itih3,12639
Itih4,12640
Itih5,12641
Itk,12642
Itln1,12643
Itm2a,12644
Itm2b,12645
Itm2c,12646
Itpa,12647
Itpk1,12648
Itpka,12649
Itpkb,12650
Itpkc,12651
Itpr1,12652
Itpr2,12653
Itpr3,12654
Itprid1,12655
Itprid2,12656
Itprip,12657
Itpripl1,12658
Itpripl2,12659
Itsn1,12660
Itsn2,12661
Ivd,12662
Ivns1abp,12663
Iws1,12664
Iyd,12665
Izumo1,12666
Izumo1r,12667
Izumo4,12668
Jade1,12669
Jade2,12670
Jade3,12671
Jag1,12672
Jag2,12673
Jagn1,12674
Jak1,12675
Jak2,12676
Jak3,12677
Jakmip1,12678
Jakmip2,12679
Jakmip3,12680
Jam2,12681
Jam3,12682
Jaml,12683
Jarid2,12684
Jazf1,12685
Jcad,12686
Jchain,12687
Jdp2,12688
Jhy,12689
Jkamp,12690
Jmjd1c,12691
Jmjd4,12692
Jmjd6,12693
Jmjd7,12694
Jmjd8,12695
Jmy,12696
Josd1,12697
Josd2,12698
Jph1,12699
Jph2,12700
Jph3,12701
Jph4,12702
Jpt1,12703
Jpt2,12704
Jpx,12705
Jrk,12706
Jrkl,12707
Jsrp1,12708
Jtb,12709
Jun,12710
Junb,12711
Jund,12712
Junos,12713
Jup,12714
K230015D01Rik,12715
Kalrn,12716
Kank1,12717
Kank2,12718
Kank3,12719
Kank4,12720
Kank4os,12721
Kansl1,12722
Kansl1l,12723
Kansl2,12724
Kansl3,12725
Kantr,12726
Kap,12727
Kars,12728
Kat14,12729
Kat2a,12730
Kat2b,12731
Kat5,12732
Kat6a,12733
Kat6b,12734
Kat7,12735
Kat8,12736
Katna1,12737
Katnal1,12738
Katnal2,12739
Katnb1,12740
Katnbl1,12741
Kazald1,12742
Kazn,12743
Kbtbd11,12744
Kbtbd12,12745
Kbtbd13,12746
Kbtbd2,12747
Kbtbd3,12748
Kbtbd4,12749
Kbtbd6,12750
Kbtbd7,12751
Kbtbd8,12752
Kbtbd8os,12753
Kcmf1,12754
Kcna1,12755
Kcna10,12756
Kcna2,12757
Kcna3,12758
Kcna4,12759
Kcna5,12760
Kcna6,12761
Kcnab1,12762
Kcnab2,12763
Kcnab3,12764
Kcnab3os,12765
Kcnb1,12766
Kcnb2,12767
Kcnc1,12768
Kcnc2,12769
Kcnc3,12770
Kcnc4,12771
Kcnd1,12772
Kcnd2,12773
Kcnd3,12774
Kcnd3os,12775
Kcne1,12776
Kcne1l,12777
Kcne2,12778
Kcne3,12779
Kcne4,12780
Kcnf1,12781
Kcng1,12782
Kcng2,12783
Kcng3,12784
Kcng4,12785
Kcnh1,12786
Kcnh2,12787
Kcnh3,12788
Kcnh4,12789
Kcnh5,12790
Kcnh6,12791
Kcnh7,12792
Kcnh8,12793
Kcnip1,12794
Kcnip2,12795
Kcnip3,12796
Kcnip4,12797
Kcnj10,12798
Kcnj11,12799
Kcnj12,12800
Kcnj13,12801
Kcnj14,12802
Kcnj15,12803
Kcnj16,12804
Kcnj2,12805
Kcnj3,12806
Kcnj4,12807
Kcnj5,12808
Kcnj6,12809
Kcnj8,12810
Kcnj9,12811
Kcnk1,12812
Kcnk10,12813
Kcnk12,12814
Kcnk13,12815
Kcnk15,12816
Kcnk16,12817
Kcnk18,12818
Kcnk2,12819
Kcnk3,12820
Kcnk4,12821
Kcnk5,12822
Kcnk6,12823
Kcnk7,12824
Kcnk9,12825
Kcnma1,12826
Kcnmb1,12827
Kcnmb2,12828
Kcnmb4,12829
Kcnmb4os1,12830
Kcnmb4os2,12831
Kcnn1,12832
Kcnn2,12833
Kcnn3,12834
Kcnn4,12835
Kcnq1,12836
Kcnq1ot1,12837
Kcnq2,12838
Kcnq3,12839
Kcnq4,12840
Kcnq5,12841
Kcnrg,12842
Kcns1,12843
Kcns2,12844
Kcns3,12845
Kcnt1,12846
Kcnt2,12847
Kcnu1,12848
Kcnv1,12849
Kcnv2,12850
Kcp,12851
Kctd1,12852
Kctd10,12853
Kctd11,12854
Kctd12,12855
Kctd12b,12856
Kctd13,12857
Kctd14,12858
Kctd15,12859
Kctd16,12860
Kctd17,12861
Kctd18,12862
Kctd19,12863
Kctd2,12864
Kctd20,12865
Kctd21,12866
Kctd3,12867
Kctd4,12868
Kctd5,12869
Kctd6,12870
Kctd7,12871
Kctd8,12872
Kctd9,12873
Kdelr1,12874
Kdelr2,12875
Kdelr3,12876
Kdf1,12877
Kdm1a,12878
Kdm1b,12879
Kdm2a,12880
Kdm2b,12881
Kdm3a,12882
Kdm3b,12883
Kdm4a,12884
Kdm4b,12885
Kdm4c,12886
Kdm4d,12887
Kdm5a,12888
Kdm5b,12889
Kdm5c,12890
Kdm5d,12891
Kdm6a,12892
Kdm6b,12893
Kdm6bos,12894
Kdm7a,12895
Kdm8,12896
Kdr,12897
Kdsr,12898
Keap1,12899
Khdc3,12900
Khdc4,12901
Khdrbs1,12902
Khdrbs2,12903
Khdrbs3,12904
Khk,12905
Khnyn,12906
Khsrp,12907
Kidins220,12908
Kif11,12909
Kif12,12910
Kif13a,12911
Kif13b,12912
Kif14,12913
Kif15,12914
Kif16b,12915
Kif16bos,12916
Kif17,12917
Kif18a,12918
Kif18b,12919
Kif19a,12920
Kif1a,12921
Kif1b,12922
Kif1bp,12923
Kif1c,12924
Kif20a,12925
Kif20b,12926
Kif21a,12927
Kif21b,12928
Kif22,12929
Kif23,12930
Kif24,12931
Kif26a,12932
Kif26b,12933
Kif27,12934
Kif28,12935
Kif2a,12936
Kif2c,12937
Kif3a,12938
Kif3b,12939
Kif3c,12940
Kif4,12941
Kif5a,12942
Kif5b,12943
Kif5c,12944
Kif6,12945
Kif7,12946
Kif9,12947
Kifap3,12948
Kifc1,12949
Kifc2,12950
Kifc3,12951
Kifc5b,12952
Kin,12953
Kir3dl2,12954
Kirrel,12955
Kirrel2,12956
Kirrel3,12957
Kirrel3os,12958
Kis2,12959
Kiss1,12960
Kiss1r,12961
Kit,12962
Kitl,12963
Kiz,12964
Kl,12965
Klb,12966
Klc1,12967
Klc2,12968
Klc3,12969
Klc4,12970
Klf1,12971
Klf10,12972
Klf11,12973
Klf12,12974
Klf13,12975
Klf14,12976
Klf15,12977
Klf16,12978
Klf2,12979
Klf3,12980
Klf4,12981
Klf5,12982
Klf6,12983
Klf7,12984
Klf8,12985
Klf9,12986
Klhdc1,12987
Klhdc10,12988
Klhdc2,12989
Klhdc3,12990
Klhdc4,12991
Klhdc7a,12992
